acquisition_priority,pesticide,priority_group,doi,doi_url,google_scholar_url,target_usb_folder,suggested_pdf_filename,database_record_count,protein_record_count,database_gene_leads,database_enzyme_leads,database_microbe_leads,source_action,pathway_extraction_rule,oa_check_status,is_oa,oa_status,best_oa_pdf_url,best_oa_landing_url,best_oa_host_type,best_oa_license,download_status,downloaded_pdf_path
1,Carbendazim,Placeholder files - redownload PDFs by DOI/title,10.1111/1462-2920.16139,https://doi.org/10.1111/1462-2920.16139,https://scholar.google.com/scholar?q=10.1111/1462-2920.16139,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbendazim,Carbendazim_10.1111_1462-2920.16139.pdf,11,4,"mheI, hdx | mheI | mhe (mheI) | native mhel:optimized mheI | CbmA | MheI | mhel",Hydrolases | Carbendazim hydrolase | Serine hydrolase,Bacillus velezensis HY-3479 | Flavobacterium johnsoniae | Klebsiella oxytoca | Mycobacterium sp. SD-4 | Mycobacterium sp. strain djl-10 | Nocardioides sp. strain SG-4G | Pseudomonas sp. CBW | Rhodococcus jialingiae djl-6-2 | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Carbendazim,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.02990-09,https://doi.org/10.1128/AEM.02990-09,https://scholar.google.com/scholar?q=10.1128/AEM.02990-09,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbendazim,Carbendazim_10.1128_AEM.02990-09.pdf,11,4,"mheI, hdx | mheI | mhe (mheI) | native mhel:optimized mheI | CbmA | MheI | mhel",Hydrolases | Carbendazim hydrolase | Serine hydrolase,Bacillus velezensis HY-3479 | Flavobacterium johnsoniae | Klebsiella oxytoca | Mycobacterium sp. SD-4 | Mycobacterium sp. strain djl-10 | Nocardioides sp. strain SG-4G | Pseudomonas sp. CBW | Rhodococcus jialingiae djl-6-2 | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/2863442,repository,,no_pdf_url,
1,Carbendazim,Placeholder files - redownload PDFs by DOI/title,10.1128/genomea.01683-16,https://doi.org/10.1128/genomea.01683-16,https://scholar.google.com/scholar?q=10.1128/genomea.01683-16,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbendazim,Carbendazim_10.1128_genomea.01683-16.pdf,11,4,"mheI, hdx | mheI | mhe (mheI) | native mhel:optimized mheI | CbmA | MheI | mhel",Hydrolases | Carbendazim hydrolase | Serine hydrolase,Bacillus velezensis HY-3479 | Flavobacterium johnsoniae | Klebsiella oxytoca | Mycobacterium sp. SD-4 | Mycobacterium sp. strain djl-10 | Nocardioides sp. strain SG-4G | Pseudomonas sp. CBW | Rhodococcus jialingiae djl-6-2 | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://mra.asm.org/content/ga/5/8/e01683-16.full.pdf,https://mra.asm.org/content/ga/5/8/e01683-16.full.pdf,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,DDT,No local readable file - literature search needed,10.1007/BF01685809,https://doi.org/10.1007/BF01685809,https://scholar.google.com/scholar?q=10.1007/BF01685809,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1007_BF01685809.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1007/s00284-002-3819-1,https://doi.org/10.1007/s00284-002-3819-1,https://scholar.google.com/scholar?q=10.1007/s00284-002-3819-1,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1007_s00284-002-3819-1.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1007/s00284-017-1286-y,https://doi.org/10.1007/s00284-017-1286-y,https://scholar.google.com/scholar?q=10.1007/s00284-017-1286-y,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1007_s00284-017-1286-y.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1007/s12223-020-00848-8,https://doi.org/10.1007/s12223-020-00848-8,https://scholar.google.com/scholar?q=10.1007/s12223-020-00848-8,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1007_s12223-020-00848-8.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1016/j.heliyon.2023.e18216,https://doi.org/10.1016/j.heliyon.2023.e18216,https://scholar.google.com/scholar?q=10.1016/j.heliyon.2023.e18216,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1016_j.heliyon.2023.e18216.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,http://www.cell.com/article/S2405844023054245/pdf,http://www.cell.com/article/S2405844023054245/pdf,publisher,cc-by-nc-nd,download_error: HTTP Error 403: Forbidden,
1,DDT,No local readable file - literature search needed,10.1021/jf60182a045,https://doi.org/10.1021/jf60182a045,https://scholar.google.com/scholar?q=10.1021/jf60182a045,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1021_jf60182a045.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1080/03601234.2011.540534,https://doi.org/10.1080/03601234.2011.540534,https://scholar.google.com/scholar?q=10.1080/03601234.2011.540534,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1080_03601234.2011.540534.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,DDT,No local readable file - literature search needed,10.1128/aem.49.3.509-516.1985,https://doi.org/10.1128/aem.49.3.509-516.1985,https://scholar.google.com/scholar?q=10.1128/aem.49.3.509-516.1985,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1128_aem.49.3.509-516.1985.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/49/3/509.full.pdf,https://aem.asm.org/content/aem/49/3/509.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,DDT,No local readable file - literature search needed,10.1128/aem.60.1.51-55.1994,https://doi.org/10.1128/aem.60.1.51-55.1994,https://scholar.google.com/scholar?q=10.1128/aem.60.1.51-55.1994,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.1128_aem.60.1.51-55.1994.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/60/1/51.full.pdf,https://aem.asm.org/content/aem/60/1/51.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,DDT,No local readable file - literature search needed,10.4014/jmb.1701.01073,https://doi.org/10.4014/jmb.1701.01073,https://scholar.google.com/scholar?q=10.4014/jmb.1701.01073,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane),DDT_10.4014_jmb.1701.01073.pdf,75,3,bphA | ADH | MnP | catA (cat) | linA | linl,Dioxygenase | Dehalogenases | Dioxygenases | Oxidoreductases | Peroxidases | P450 | Biphenyl dioxygenase,Acanthamoeba castellanii ATCC 30010 | Alcaligenes denitrificans ITRC-4 (MTCC 3697) | Alcaligenes eutrophus A5 | Alcaligenes sp. DG-5 | Arthrobacter sp. | Aspergillus conicus | Aspergillus niger | Bacillus cereus | +48 more,"Use database DOI leads first; obtain full text and extract substrate, product/intermediate, reaction, enzyme/gene, organism, DOI, and evidence wording.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://www.jmb.or.kr/journal/download_pdf.php?doi=10.4014/jmb.1701.01073,https://www.jmb.or.kr/journal/download_pdf.php?doi=10.4014/jmb.1701.01073,publisher,,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/DDT(Dichlorodiphenyltrichloroethane)/DDT_10.4014_jmb.1701.01073.pdf
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1007/s10529-015-2027-6,https://doi.org/10.1007/s10529-015-2027-6,https://scholar.google.com/scholar?q=10.1007/s10529-015-2027-6,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1007_s10529-015-2027-6.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1007/s10532-008-9227-x,https://doi.org/10.1007/s10532-008-9227-x,https://scholar.google.com/scholar?q=10.1007/s10532-008-9227-x,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1007_s10532-008-9227-x.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1007/s11274-008-9780-9,https://doi.org/10.1007/s11274-008-9780-9,https://scholar.google.com/scholar?q=10.1007/s11274-008-9780-9,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1007_s11274-008-9780-9.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1023/B:WIBI.0000040378.54329.18,https://doi.org/10.1023/B:WIBI.0000040378.54329.18,https://scholar.google.com/scholar?q=10.1023/B%3AWIBI.0000040378.54329.18,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1023_B_WIBI.0000040378.54329.18.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1080/03601234.2021.2017723,https://doi.org/10.1080/03601234.2021.2017723,https://scholar.google.com/scholar?q=10.1080/03601234.2021.2017723,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1080_03601234.2021.2017723.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dimethoate,Placeholder files - redownload PDFs by DOI/title,10.1128/AEM.67.8.3746-3749.2001,https://doi.org/10.1128/AEM.67.8.3746-3749.2001,https://scholar.google.com/scholar?q=10.1128/AEM.67.8.3746-3749.2001,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dimethoate,Dimethoate_10.1128_AEM.67.8.3746-3749.2001.pdf,9,2,dmhA,Hydrolases | Not specified | Dimethoate amidohydrolase,Aeromonas hydrophila | Aspergillus niger ZHY256 | Bacillus pumilus | Brevundimonas sp. MCM B-427 | Proteus mirabilis | Pseudomonas aeruginosa | Pseudomonas kilonensis MB498 | Raoultella sp. X1 | +1 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/93083,repository,,no_pdf_url,
1,Dichlorvos,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2019.01.058,https://doi.org/10.1016/j.chemosphere.2019.01.058,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2019.01.058,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dichlorvos,Dichlorvos_10.1016_j.chemosphere.2019.01.058.pdf,7,2,opd-A and mpd | afk1 and afk2 | mpd | zfc1 | TaCyp548-2 | opdA,Phosphatases | Dioxygenases | Hydrolases | Oxidoreductases | P450 | Peroxidases | Phosphoesterase,Not specified | Stenotrophomonas acidaminiphila G1 | Trichoderma asperellum TJ01 | Trichoderma atroviride T23,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dichlorvos,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2021.133173,https://doi.org/10.1016/j.chemosphere.2021.133173,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2021.133173,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dichlorvos,Dichlorvos_10.1016_j.chemosphere.2021.133173.pdf,7,2,opd-A and mpd | afk1 and afk2 | mpd | zfc1 | TaCyp548-2 | opdA,Phosphatases | Dioxygenases | Hydrolases | Oxidoreductases | P450 | Peroxidases | Phosphoesterase,Not specified | Stenotrophomonas acidaminiphila G1 | Trichoderma asperellum TJ01 | Trichoderma atroviride T23,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Dichlorvos,Placeholder files - redownload PDFs by DOI/title,10.1186/s12864-018-4960-y,https://doi.org/10.1186/s12864-018-4960-y,https://scholar.google.com/scholar?q=10.1186/s12864-018-4960-y,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dichlorvos,Dichlorvos_10.1186_s12864-018-4960-y.pdf,7,2,opd-A and mpd | afk1 and afk2 | mpd | zfc1 | TaCyp548-2 | opdA,Phosphatases | Dioxygenases | Hydrolases | Oxidoreductases | P450 | Peroxidases | Phosphoesterase,Not specified | Stenotrophomonas acidaminiphila G1 | Trichoderma asperellum TJ01 | Trichoderma atroviride T23,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://bmcgenomics.biomedcentral.com/track/pdf/10.1186/s12864-018-4960-y,https://bmcgenomics.biomedcentral.com/track/pdf/10.1186/s12864-018-4960-y,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dichlorvos/Dichlorvos_10.1186_s12864-018-4960-y.pdf
1,Dichlorvos,Placeholder files - redownload PDFs by DOI/title,10.3390/ijms26199572,https://doi.org/10.3390/ijms26199572,https://scholar.google.com/scholar?q=10.3390/ijms26199572,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Dichlorvos,Dichlorvos_10.3390_ijms26199572.pdf,7,2,opd-A and mpd | afk1 and afk2 | mpd | zfc1 | TaCyp548-2 | opdA,Phosphatases | Dioxygenases | Hydrolases | Oxidoreductases | P450 | Peroxidases | Phosphoesterase,Not specified | Stenotrophomonas acidaminiphila G1 | Trichoderma asperellum TJ01 | Trichoderma atroviride T23,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://www.mdpi.com/1422-0067/26/19/9572/pdf?version=1759246334,https://www.mdpi.com/1422-0067/26/19/9572/pdf?version=1759246334,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1007/s00253-007-1259-3,https://doi.org/10.1007/s00253-007-1259-3,https://scholar.google.com/scholar?q=10.1007/s00253-007-1259-3,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1007_s00253-007-1259-3.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1007/s13205-018-1141-2,https://doi.org/10.1007/s13205-018-1141-2,https://scholar.google.com/scholar?q=10.1007/s13205-018-1141-2,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1007_s13205-018-1141-2.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://www.ncbi.nlm.nih.gov/pmc/articles/5801107,repository,,no_pdf_url,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1016/j.ecoenv.2023.114628,https://doi.org/10.1016/j.ecoenv.2023.114628,https://scholar.google.com/scholar?q=10.1016/j.ecoenv.2023.114628,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1016_j.ecoenv.2023.114628.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,,https://doi.org/10.1016/j.ecoenv.2023.114628,publisher,cc-by-nc-nd,no_pdf_url,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1016/j.jhazmat.2021.126651,https://doi.org/10.1016/j.jhazmat.2021.126651,https://scholar.google.com/scholar?q=10.1016/j.jhazmat.2021.126651,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1016_j.jhazmat.2021.126651.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,green,,https://hal.science/hal-03406037,repository,other-oa,no_pdf_url,
